2018-12-01 17:26:23,Trump,7.82549147312329E+017
2018-12-01 17:26:23,calls,7.82549147312329E+017
2018-12-01 17:26:23,him,7.82549147312329E+017
2018-12-01 17:26:23,Justin,7.82549147312329E+017
2018-12-01 17:26:23,all,7.82549147312329E+017
2018-12-01 17:26:23,the,7.82549147312329E+017
2018-12-01 17:26:23,time.,7.82549147312329E+017
2018-12-01 17:26:23,What’s,7.82549147312329E+017
2018-12-01 17:26:23,good,7.82549147312329E+017
2018-12-01 17:26:23,for,7.82549147312329E+017
2018-12-01 17:26:23,the,7.82549147312329E+017
2018-12-01 17:26:23,goose!!!!,7.82549147312329E+017
2018-12-01 17:26:23,SMH,7.82549147312329E+017
2018-12-01 17:26:23,RT,7.50808149997805E+017
2018-12-01 17:26:23,@carysimond:,7.50808149997805E+017
2018-12-01 17:26:23,Even,7.50808149997805E+017
2018-12-01 17:26:23,Sarah,7.50808149997805E+017
2018-12-01 17:26:23,Palin,7.50808149997805E+017
2018-12-01 17:26:23,acknowledges,7.50808149997805E+017
2018-12-01 17:26:23,our,7.50808149997805E+017
2018-12-01 17:26:23,1st,7.50808149997805E+017
2018-12-01 17:26:23,Families,7.50808149997805E+017
2018-12-01 17:26:23,dedication,7.50808149997805E+017
2018-12-01 17:26:23,to,7.50808149997805E+017
2018-12-01 17:26:23,God!,7.50808149997805E+017
2018-12-01 17:26:23,https://t.co/dfnB8GiH6G,7.50808149997805E+017
2018-12-01 17:26:23,RT,9.65700110834438E+017
2018-12-01 17:26:23,@Dangchick1:,9.65700110834438E+017
2018-12-01 17:26:23,The,9.65700110834438E+017
2018-12-01 17:26:23,tRump,9.65700110834438E+017
2018-12-01 17:26:23,family,9.65700110834438E+017
2018-12-01 17:26:23,appears,9.65700110834438E+017
2018-12-01 17:26:23,to,9.65700110834438E+017
2018-12-01 17:26:23,be,9.65700110834438E+017
2018-12-01 17:26:23,a,9.65700110834438E+017
2018-12-01 17:26:23,close,9.65700110834438E+017
2018-12-01 17:26:23,knit,9.65700110834438E+017
2018-12-01 17:26:23,family,9.65700110834438E+017
2018-12-01 17:26:23,and,9.65700110834438E+017
2018-12-01 17:26:23,seem,9.65700110834438E+017
2018-12-01 17:26:23,to,9.65700110834438E+017
2018-12-01 17:26:23,care,9.65700110834438E+017
2018-12-01 17:26:23,about,9.65700110834438E+017
2018-12-01 17:26:23,each,9.65700110834438E+017
2018-12-01 17:26:23,other,9.65700110834438E+017
2018-12-01 17:26:23,deeply.,9.65700110834438E+017
2018-12-01 17:26:23,Question:,9.65700110834438E+017
2018-12-01 17:26:23,facing,9.65700110834438E+017
2018-12-01 17:26:23,legal,9.65700110834438E+017
2018-12-01 17:26:23,peril,9.65700110834438E+017
2018-12-01 17:26:23,f…,9.65700110834438E+017
2018-12-01 17:26:23,RT,393649050
2018-12-01 17:26:23,@MuhammadLila:,393649050
2018-12-01 17:26:23,The,393649050
2018-12-01 17:26:23,exact,393649050
2018-12-01 17:26:23,moment,393649050
2018-12-01 17:26:23,when,393649050
2018-12-01 17:26:23,Canada's,393649050
2018-12-01 17:26:23,Prime,393649050
2018-12-01 17:26:23,Minister,393649050
2018-12-01 17:26:23,referred,393649050
2018-12-01 17:26:23,to,393649050
2018-12-01 17:26:23,President,393649050
2018-12-01 17:26:23,Trump,393649050
2018-12-01 17:26:23,as,393649050
2018-12-01 17:26:23,"""Donald"";""393649050",
2018-12-01 17:26:23,in,393649050
2018-12-01 17:26:23,public,393649050
2018-12-01 17:26:23,-,393649050
2018-12-01 17:26:23,something,393649050
2018-12-01 17:26:23,he,393649050
2018-12-01 17:26:23,reportedly…,393649050
2018-12-01 17:26:23,RT,2933785309
